#OTU ID	MM933M	MM936M	MM941M	MM943M	MM9362CU	MMS700	MMS701	MMS702	MMS703	MMS704	MMS705	MMS706	MMS707	MMS708	MMS709	MMS710	MMS711	MMS712	MMS713	MMS714	MMS715	MMS716	MMS717	MMS890	MMS891	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS908	MMS909	MMS910	MMS911	MMS912	MMS913	MMS914	MMS915	MMS916	MMS917	MMS918	MMS919	MMS920	MMS921	MMS922	MMS923	MMS924	MMS925	MMS928	MMS929	MMS930	MMS931	MMS932	MMS938	MMS939	MMS942	MMS943	MMS944	taxonomy
denovo1171786	0.0	0.0	0.0	0.0	1.5567	0.0	0.0	3.6819	3.9933	4.1813	0.0	0.0	6.8088	0.0	0.0	0.0	2.7938	3.0717	0.0	4.8034	3.5549	3.9693	0.0	4.7311	0.0	0.0	0.0	4.0402	0.0	0.0	4.6164	0.0	4.4775	0.0	7.0302	3.9405	3.1699	0.0	0.0	0.0	2.0175	0.0	0.0	3.6741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3956	5.9348	6.3024	0.0	0.0	6.2368	6.2215	0.0	0.0	6.2447	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__Alguacil12b_GLO_G3
denovo1827083	0.0	6.0804	4.7994	0.0	7.4414	0.0	1.8745	0.0	4.3855	3.6356	3.2773	3.1165	2.1967	2.9726	1.5567	0.0	0.0	4.2868	0.0	0.0	3.0301	0.0	2.2768	0.0	0.0	2.1266	0.0	0.0	0.0	2.3219	0.0	0.0	0.0	0.0	0.0	4.3319	2.3219	0.0	1.9537	2.9303	4.0218	2.0342	0.0	2.7829	3.7887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9506	4.5011	6.7287	5.7383	2.4985	0.0	2.9726	2.9097	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glo39
denovo101	2.8816	0.0	0.0	0.0	1.5567	0.0	0.0	2.7902	9.4966	0.0	0.0	2.6124	0.0	0.0	0.0	2.2296	0.0	0.0	0.0	11.512	0.0	1.3023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Ambisporaceae; g__Ambispora; s__Liu2012a_Ar_1
denovo78	3.7802	11.02	6.0899	8.0891	0.0	3.371	2.663	3.6819	2.579	3.6356	3.2773	3.4893	3.9389	5.1394	4.9129	3.067	3.3077	5.1015	2.8658	4.0343	4.2419	2.4326	3.6483	0.0	5.6306	4.1566	2.5553	3.2972	3.7549	4.6439	4.4038	4.0412	3.9245	5.5436	3.2278	4.6394	4.0875	4.6857	4.5843	2.9303	3.7219	2.8464	4.0	0.0	3.7887	3.623	2.9555	2.7127	3.0255	2.7902	2.3127	4.3254	4.7435	5.4689	4.6056	4.6328	3.9024	5.9623	5.1394	0.0	5.1298	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Whitfield_type_7
denovo79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6819	3.4529	0.0	0.0	0.0	2.1967	0.0	0.0	0.0	3.3077	3.9832	2.0513	2.2768	6.7135	0.0	3.1197	0.0	0.0	2.1266	0.0	0.0	0.0	0.0	0.0	2.6217	0.0	0.0	4.4542	0.0	9.5411	2.1806	0.0	0.0	0.0	0.0	7.0875	3.9732	2.3988	4.7769	5.1888	0.0	6.1785	2.7902	0.0	0.0	0.0	0.0	0.0	0.0	4.8533	0.0	0.0	0.0	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__laccatum
denovo70	13.224	3.3956	0.0	9.3661	0.0	4.6067	1.8745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.067	0.0	0.0	0.0	2.2768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1806	0.0	0.0	0.0	0.0	0.0	0.0	2.3988	0.0	2.6011	1.9175	2.1926	0.0	2.3127	0.0	0.0	0.0	2.2901	2.5265	0.0	0.0	0.0	3.8104	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__laccatum
denovo72	0.0	0.0	0.0	0.0	0.0	2.5041	3.1699	4.9348	6.9117	0.0	7.2994	6.8591	7.6562	0.0	7.3585	4.9317	6.3938	7.7033	6.6672	8.817	6.3193	5.7093	2.2768	0.0	2.5495	4.9682	7.7847	6.3694	6.3619	0.0	3.8525	2.6217	0.0	0.0	5.6783	7.0765	7.2946	3.0121	5.8697	7.3412	5.8809	4.5028	8.3038	3.2962	0.0	5.4097	6.7242	6.0804	6.7568	2.7902	7.1281	0.0	6.1826	0.0	0.0	2.5265	5.0686	4.6747	2.9726	6.3652	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Sanchez_Castro12b_GLO12
denovo73	0.0	0.0	0.0	0.0	0.0	0.0	1.8745	0.0	0.0	0.0	0.0	5.3896	0.0	0.0	8.7223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8763	10.582	0.0	0.0	0.0	4.6328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__NES27
denovo74	0.0	13.386	5.5844	5.0003	3.1321	3.371	1.8745	3.6819	2.579	0.0	6.3856	0.0	6.6114	7.5386	5.9804	4.9317	6.2882	0.0	8.0845	8.323	4.2419	2.7793	8.3055	0.0	6.8157	8.7771	4.9197	7.4544	4.8642	4.6439	4.8017	0.0	4.4775	6.4617	2.3741	0.0	4.0875	4.4726	6.7839	5.4243	0.0	5.745	8.0553	5.1817	3.255	3.0954	4.8932	3.2224	4.237	2.7902	4.3814	2.5265	3.938	0.0	2.2901	4.3254	0.0	5.8129	2.9726	0.0	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__sp
denovo75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2663	10.142	0.0	0.0	0.0	0.0	9.3341	2.0513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.136	0.0	0.0	0.0	0.0	0.0	2.1846	0.0	2.3741	0.0	0.0	0.0	1.9537	4.0402	0.0	0.0	0.0	0.0	0.0	0.0	1.4272	0.0	0.0	0.0	2.3127	0.0	5.5498	2.4139	0.0	0.0	0.0	0.0	0.0	5.3251	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__NES27
denovo76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7902	8.7444	0.0	0.0	0.0	0.0	0.0	0.0	2.2296	0.0	9.2664	2.0513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.911	9.7277	7.7074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2028	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__NES27
denovo378501	0.0	3.3956	15.207	4.0447	6.2977	5.4281	0.0	4.9348	3.9933	3.6356	3.8118	1.8309	0.0	5.6131	6.9689	3.5934	6.1743	2.2338	4.7091	0.0	3.5549	5.6683	4.5896	2.8855	3.4207	2.1266	0.0	2.9303	5.9159	0.0	5.7756	6.9624	6.4863	0.0	3.7605	5.1082	0.0	2.1806	0.0	2.437	6.3805	4.6875	4.0	7.6082	8.9438	5.6455	2.1304	2.7127	3.0255	6.488	4.0766	8.3435	6.064	7.2113	2.2901	2.5265	6.8154	0.0	0.0	2.0899	3.8684	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glo32
denovo1707122	2.8816	3.3956	2.947	0.0	0.0	5.0751	2.663	6.0463	0.0	5.141	0.0	1.8309	0.0	6.3784	4.0474	7.8671	0.0	0.0	7.5674	3.1197	0.0	3.2924	4.0343	3.4039	2.5495	2.1266	2.5553	0.0	0.0	2.3219	5.1133	4.4342	4.2273	8.0127	0.0	2.5322	5.3576	6.2328	1.9537	5.9729	2.0175	0.0	0.0	6.8905	5.5852	7.4478	6.4172	5.6724	6.3775	5.1899	5.6034	0.0	0.0	0.0	0.0	0.0	2.4985	0.0	4.8277	0.0	2.964	No blast hit
denovo4771	4.3297	0.0	0.0	0.0	0.0	5.7115	1.8745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1266	0.0	0.0	0.0	0.0	0.0	6.2913	0.0	5.8849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0669	3.255	0.0	1.4272	5.1015	0.0	0.0	0.0	0.0	2.7507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Sanchez_Castro12b_GLO12
denovo43932	0.0	10.442	2.947	0.0	3.6611	10.108	5.4485	7.3288	3.4529	12.46	8.6936	5.7046	0.0	9.7319	12.91	6.225	8.8297	2.2338	3.3832	4.3385	4.4922	3.2924	0.0	2.8855	0.0	8.9442	5.8957	2.437	2.858	7.983	6.1274	7.2335	3.9245	3.217	3.2278	2.5322	2.3219	9.1366	2.7543	4.5283	2.0175	2.0342	11.303	8.4911	9.8717	0.0	6.5003	6.9451	9.0776	7.0354	8.3328	12.319	7.3092	3.806	0.0	0.0	0.0	2.8349	2.9726	2.9097	0.0	No blast hit
denovo1139156	7.2045	4.8861	5.5844	8.5131	10.216	10.052	9.876	8.9601	9.0454	9.161	8.753	10.978	8.2215	9.8755	10.18	10.004	9.7996	8.3691	9.9118	8.715	7.956	10.112	10.811	10.841	10.292	9.3311	9.2195	9.6911	10.771	10.59	10.001	10.83	10.287	11.301	9.3709	8.6196	8.9687	9.8339	10.4	9.82	8.1678	9.6209	3.4594	1.9786	10.281	9.5178	10.089	10.828	10.114	9.7265	9.4418	10.583	11.366	12.05	10.033	10.903	10.007	10.165	10.195	8.9161	11.396	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__sp
denovo1772392	3.7802	4.3254	3.8503	3.1296	5.2439	5.4281	4.2977	4.6246	4.3855	4.1813	3.8118	4.986	4.4922	4.8277	4.8168	3.5934	3.9852	3.9832	5.3882	4.3385	3.5549	4.2169	5.1544	5.1757	4.3517	4.6188	4.3584	3.8324	5.9159	5.6147	5.5867	4.0412	5.6624	4.9091	4.1486	3.4018	4.3923	4.4726	5.4628	4.0402	2.0175	5.1316	0.0	0.0	4.9502	3.0954	4.1612	5.1015	4.8861	2.7902	4.0766	3.9341	4.1852	4.9682	5.0058	5.7383	3.9024	2.8349	6.7891	5.0692	6.1091	No blast hit
denovo702897	0.0	0.0	0.0	3.1296	0.0	0.0	0.0	0.0	5.3505	0.0	10.116	0.0	0.0	0.0	4.0474	0.0	0.0	6.366	0.0	8.4234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3219	0.0	0.0	0.0	0.0	0.0	5.6102	3.1699	3.0121	0.0	4.0402	0.0	0.0	4.9542	0.0	0.0	4.7769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0899	0.0	No blast hit
denovo1315454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1926	0.0	0.0	0.0	2.7507	0.0	0.0	2.5265	0.0	0.0	0.0	0.0	12.569	No blast hit
denovo1920418	3.7802	4.3254	0.0	0.0	1.5567	4.8598	1.8745	2.7902	7.2313	6.1204	6.4587	4.732	3.9389	2.9726	2.2879	0.0	2.7938	5.8216	0.0	5.1544	2.1967	0.0	0.0	0.0	6.616	4.1566	3.4271	3.8324	6.1874	3.1699	3.8525	2.6217	3.0165	0.0	5.6783	7.4367	3.1699	3.0121	3.6432	5.2678	8.0893	3.3629	0.0	4.6164	3.7887	2.2551	3.2397	0.0	3.0255	0.0	3.1597	0.0	1.9506	2.4139	0.0	2.5265	6.8738	4.2783	2.9726	3.4292	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__lamellosum
denovo263	0.0	0.0	3.8503	7.0529	0.0	0.0	6.8867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3475	0.0	2.2338	0.0	0.0	0.0	1.3023	0.0	0.0	7.2885	0.0	0.0	0.0	0.0	2.3219	0.0	0.0	5.3222	3.217	2.3741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6724	2.3988	0.0	2.1304	3.8962	0.0	4.2289	4.6328	2.5265	4.1852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Acaulosporaceae; g__Acaulospora; s__MO_A8
denovo1060311	3.7802	3.3956	0.0	0.0	5.2439	0.0	4.0875	2.7902	3.4529	4.5763	2.419	5.2019	2.1967	2.9726	4.3517	2.2296	3.3077	3.5983	2.8658	3.6483	2.1967	3.9693	4.5896	4.0853	4.9129	2.1266	3.4271	3.5895	5.0112	5.0444	4.4038	4.4342	4.2273	4.1373	4.1486	2.5322	2.3219	4.2225	4.8941	3.2972	4.27	4.0426	0.0	0.0	3.255	2.2551	4.2914	3.8962	3.5502	4.2289	5.4806	4.3254	4.1852	5.7265	4.8195	4.3254	3.9024	2.8349	2.9726	2.0899	5.386	No blast hit
denovo619	0.0	3.3956	0.0	0.0	5.0031	2.5041	0.0	0.0	4.6935	3.6356	2.419	3.4893	3.5549	0.0	0.0	0.0	1.9882	2.2338	4.0638	3.1197	2.1967	4.3264	4.5896	3.7845	4.3517	2.9512	5.4887	4.9957	3.7549	4.0875	3.8525	4.4342	0.0	3.217	3.7605	3.9405	4.858	0.0	2.7543	4.3832	4.27	0.0	0.0	0.0	2.3988	0.0	3.6808	2.7127	0.0	2.7902	2.3127	2.5265	3.2624	4.195	4.8195	5.6034	4.8533	5.2407	0.0	3.4292	2.964	No blast hit
denovo57689	4.7267	4.3254	4.7994	5.0003	6.8766	5.4281	3.1699	6.17	14.26	5.5458	7.0382	7.1201	3.0301	3.8776	5.168	6.8504	6.539	12.817	6.315	5.5593	6.3193	4.6964	6.4832	6.7338	6.5428	7.8452	4.6662	7.4903	9.056	8.8106	5.3094	7.3291	6.5422	6.242	14.216	14.073	11.14	6.8338	7.9715	5.0922	6.1522	6.3486	2.585	3.2962	8.0551	6.2569	4.0182	7.6106	5.9475	6.899	5.9194	6.8491	8.4298	10.819	5.3187	6.0804	8.7755	6.5395	7.4282	9.2759	7.2352	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__MO_G27
denovo18	0.0	0.0	0.0	0.0	0.0	2.5041	0.0	0.0	0.0	0.0	0.0	0.0	12.73	0.0	3.1321	3.067	1.9882	3.5983	2.8658	0.0	7.4646	3.0586	2.2768	0.0	0.0	2.9512	13.107	1.6815	6.5661	3.7004	1.4226	2.6217	4.2273	2.3644	2.3741	0.0	3.1699	2.1806	3.2661	3.8324	2.8273	0.0	4.3923	0.0	2.3988	2.2551	7.9121	1.9175	3.5502	2.7902	2.3127	0.0	3.2624	3.2717	2.2901	2.5265	0.0	0.0	3.8776	0.0	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__NES27
denovo102319	3.7802	9.5754	2.947	5.0003	1.5567	6.2435	3.1699	3.6819	0.0	0.0	2.419	2.6124	0.0	0.0	7.3413	2.2296	1.9882	0.0	0.0	2.2768	2.1967	1.3023	4.0343	3.7845	0.0	3.4726	2.5553	1.6815	2.858	4.0875	2.1248	2.6217	0.0	2.3644	0.0	0.0	0.0	3.0121	1.9537	0.0	0.0	0.0	0.0	6.5263	3.255	2.2551	2.1304	0.0	0.0	0.0	0.0	2.5265	3.6394	2.4139	4.05	0.0	0.0	3.7301	2.9726	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__MH3_B
denovo846306	0.0	7.581	12.502	0.0	1.5567	8.9953	4.7901	0.0	2.579	2.7472	0.0	4.586	6.3193	5.1394	8.5537	0.0	5.3065	2.2338	6.2569	0.0	0.0	4.4281	2.2768	0.0	0.0	5.778	3.4271	2.437	8.6698	0.0	8.5277	7.6211	2.1846	3.7493	4.4542	2.5322	4.6439	9.4379	10.094	0.0	0.0	2.0342	0.0	5.7533	5.3024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7435	2.4139	2.2901	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo198	0.0	0.0	10.406	0.0	0.0	6.6313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5567	0.0	4.7921	0.0	2.8658	0.0	0.0	3.6702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1316	0.0	4.4322	0.0	4.5633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo199	6.4946	7.261	7.5094	0.0	7.6086	3.371	0.0	0.0	0.0	2.7472	0.0	1.8309	0.0	0.0	1.5567	2.2296	0.0	2.2338	2.0513	0.0	3.9389	2.4326	0.0	2.0686	0.0	2.1266	0.0	2.9303	0.0	4.3923	2.1248	0.0	0.0	0.0	2.3741	4.3319	3.1699	0.0	3.2661	4.2219	4.0218	2.8464	4.0	4.7798	0.0	0.0	0.0	1.9175	0.0	0.0	0.0	0.0	1.9506	4.195	5.4529	4.6328	2.4985	0.0	2.9726	2.0899	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__acnaGlo2
denovo1763348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9726	0.0	0.0	0.0	10.1	0.0	0.0	0.0	0.0	2.2768	0.0	0.0	0.0	2.5553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6394	0.0	0.0	0.0	1.6815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8349	0.0	6.6253	2.964	No blast hit
denovo1264577	2.8816	0.0	2.947	0.0	5.0031	3.371	4.2977	2.7902	2.579	2.7472	3.2773	4.0308	0.0	2.9726	3.6611	3.067	4.233	3.0717	3.7633	3.1197	3.0301	3.4936	3.1197	5.0422	4.6595	3.4726	2.5553	4.0402	5.0112	5.0444	3.6741	4.9967	4.4775	4.6947	3.7605	3.4018	4.3923	3.5361	4.7475	3.2972	0.0	4.5028	0.0	0.0	4.4833	2.2551	3.477	4.143	4.4873	3.6819	4.3814	4.8861	5.0232	4.7535	2.2901	4.8861	3.3649	2.8349	3.8776	2.9097	2.964	No blast hit
denovo330	4.7267	5.6034	5.7732	5.7883	5.2439	4.8598	5.6912	5.1899	3.9933	2.7472	2.419	3.4893	3.0301	2.9726	4.7138	4.5323	3.9852	3.9832	4.3124	4.3385	3.9389	3.4936	5.1544	4.0853	5.4819	4.4061	7.1042	4.3832	4.0553	5.2095	3.8525	3.4994	4.2273	3.7493	5.8967	3.9405	3.1699	5.0357	4.8941	3.8324	4.4817	2.8464	5.9307	3.6741	4.7356	4.3124	3.6808	4.5374	4.4873	2.7902	5.1983	3.9341	4.8901	4.5011	4.6056	3.9341	2.4985	3.7301	5.1394	3.4292	5.1298	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__MO_G5
denovo113092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.773	No blast hit
denovo318968	0.0	0.0	2.947	0.0	0.0	7.1415	0.0	2.7902	0.0	0.0	0.0	0.0	4.8911	0.0	6.0241	5.2441	0.0	0.0	0.0	0.0	0.0	3.6702	0.0	2.0686	0.0	3.4726	0.0	4.3832	0.0	2.3219	0.0	0.0	0.0	0.0	2.3741	0.0	3.1699	0.0	0.0	0.0	2.0175	4.5028	5.3576	0.0	0.0	0.0	1.4272	0.0	7.9919	0.0	0.0	3.3956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo1879503	2.8816	6.2704	3.8503	0.0	3.4207	2.5041	4.9228	5.4067	2.579	5.141	5.846	4.732	4.4922	5.3956	6.0241	5.6138	6.1743	2.2338	5.8481	8.323	4.4922	5.9335	7.7052	6.3935	9.8583	5.4845	5.7724	6.1175	6.7448	7.6511	6.9893	3.4994	2.1846	7.7037	5.4209	4.8928	6.4757	0.0	7.8147	7.0116	4.27	6.3486	8.1085	0.0	5.5852	6.1838	5.6914	5.9568	6.2479	4.2289	6.398	4.6328	5.0232	3.2717	2.2901	5.6034	6.4046	6.4411	5.6131	3.8104	6.5885	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__MH3_B
denovo4451	3.7802	4.8861	0.0	0.0	0.0	3.371	1.8745	0.0	2.579	6.5303	0.0	1.8309	0.0	4.8277	7.7191	0.0	0.0	2.2338	2.0513	0.0	0.0	0.0	0.0	0.0	0.0	3.4726	0.0	0.0	0.0	2.3219	0.0	0.0	2.1846	2.3644	0.0	0.0	0.0	3.5361	0.0	0.0	0.0	0.0	5.8074	3.9732	3.7887	0.0	1.4272	0.0	3.5502	0.0	4.0766	6.8491	2.7507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.964	No blast hit
denovo1595253	0.0	0.0	0.0	0.0	1.5567	0.0	0.0	2.7902	2.579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6859	3.9832	3.3832	0.0	5.9526	0.0	3.6483	0.0	2.5495	0.0	0.0	0.0	0.0	2.3219	0.0	4.0412	0.0	2.3644	3.7605	0.0	8.8106	0.0	0.0	0.0	0.0	0.0	6.3399	3.2962	0.0	4.0085	4.2914	1.9175	4.7004	2.7902	0.0	2.5265	0.0	0.0	0.0	0.0	0.0	0.0	2.9726	0.0	0.0	No blast hit
